T1.XML01.00.BHZ | 2007-10-02T06:30:00.000000Z - 2007-10-02T07:00:00.000000Z | 5.0 Hz, 9001 samples
T1.XML02.00.BHZ | 2007-10-02T06:30:00.015000Z - 2007-10-02T07:00:00.015000Z | 5.0 Hz, 9001 samples
T1.XML03.00.BHZ | 2007-10-02T06:30:00.015000Z - 2007-10-02T07:00:00.015000Z | 5.0 Hz, 9001 samples
T1.XML04.00.BHZ | 2007-10-02T06:30:00.015000Z - 2007-10-02T07:00:00.015000Z | 5.0 Hz, 9001 samples
T1.XML05.00.BHZ | 2007-10-02T06:30:00.015000Z - 2007-10-02T07:00:00.015000Z | 5.0 Hz, 9001 samples
T1.XML06.00.BHZ | 2007-10-02T06:30:00.000000Z - 2007-10-02T07:00:00.000000Z | 5.0 Hz, 9001 samples
T1.XML07.00.BHZ | 2007-10-02T06:30:00.015000Z - 2007-10-02T07:00:00.015000Z | 5.0 Hz, 9001 samples
T1.XML08.00.BHZ | 2007-10-02T06:30:00.015000Z - 2007-10-02T07:00:00.015000Z | 5.0 Hz, 9001 samples
T1.XML10.00.BHZ | 2007-10-02T06:30:00.020000Z - 2007-10-02T07:00:00.020000Z | 5.0 Hz, 9001 samples
T1.XMN01.00.BHZ | 2007-10-02T06:30:00.015000Z - 2007-10-02T07:00:00.015000Z | 5.0 Hz, 9001 samples
T1.XMN02.00.BHZ | 2007-10-02T06:30:00.015000Z - 2007-10-02T07:00:00.015000Z | 5.0 Hz, 9001 samples
T1.XMN04.00.BHZ | 2007-10-02T06:30:00.015000Z - 2007-10-02T07:00:00.015000Z | 5.0 Hz, 9001 samples
T1.XMN05.00.BHZ | 2007-10-02T06:30:00.015000Z - 2007-10-02T07:00:00.015000Z | 5.0 Hz, 9001 samples
T1.XMN06.00.BHZ | 2007-10-02T06:30:00.000000Z - 2007-10-02T07:00:00.000000Z | 5.0 Hz, 9001 samples
T1.XNN01.00.BHZ | 2007-10-02T06:30:00.015000Z - 2007-10-02T07:00:00.015000Z | 5.0 Hz, 9001 samples
T1.XNN02.00.BHZ | 2007-10-02T06:30:00.015000Z - 2007-10-02T07:00:00.015000Z | 5.0 Hz, 9001 samples
T1.XNN03.00.BHZ | 2007-10-02T06:30:00.015000Z - 2007-10-02T07:00:00.015000Z | 5.0 Hz, 9001 samples
T1.XNN04.00.BHZ | 2007-10-02T06:30:00.015000Z - 2007-10-02T07:00:00.015000Z | 5.0 Hz, 9001 samples
T1.XPG01.00.BHZ | 2007-10-02T06:30:00.020000Z - 2007-10-02T07:00:00.020000Z | 5.0 Hz, 9001 samples
T1.XPG02.00.BHZ | 2007-10-02T06:30:00.015000Z - 2007-10-02T07:00:00.015000Z | 5.0 Hz, 9001 samples
T1.XPG03.00.BHZ | 2007-10-02T06:30:00.020000Z - 2007-10-02T07:00:00.020000Z | 5.0 Hz, 9001 samples
T1.XPS02.00.BHZ | 2007-10-02T06:30:00.015000Z - 2007-10-02T07:00:00.015000Z | 5.0 Hz, 9001 samples
T1.XPS1A.00.BHZ | 2007-10-02T06:30:00.015000Z - 2007-10-02T07:00:00.015000Z | 5.0 Hz, 9001 samples
T1.XXC01.00.BHZ | 2007-10-02T06:30:00.015000Z - 2007-10-02T07:00:00.015000Z | 5.0 Hz, 9001 samples
T1.XXC02.00.BHZ | 2007-10-02T06:30:00.015000Z - 2007-10-02T07:00:00.015000Z | 5.0 Hz, 9001 samples
T1.XXC03.00.BHZ | 2007-10-02T06:30:00.015000Z - 2007-10-02T07:00:00.015000Z | 5.0 Hz, 9001 samples
T1.XXC04.00.BHZ | 2007-10-02T06:30:00.015000Z - 2007-10-02T07:00:00.015000Z | 5.0 Hz, 9001 samples
T1.XXD01.00.BHZ | 2007-10-02T06:30:00.015000Z - 2007-10-02T07:00:00.015000Z | 5.0 Hz, 9001 samples
T1.XXD02.00.BHZ | 2007-10-02T06:30:00.015000Z - 2007-10-02T07:00:00.015000Z | 5.0 Hz, 9001 samples
T1.XXD03.00.BHZ | 2007-10-02T06:30:00.005000Z - 2007-10-02T07:00:00.005000Z | 5.0 Hz, 9001 samples
T1.XYN02.00.BHZ | 2007-10-02T06:30:00.015000Z - 2007-10-02T07:00:00.015000Z | 5.0 Hz, 9001 samples
T1.XYN04.00.BHZ | 2007-10-02T06:30:00.015000Z - 2007-10-02T07:00:00.015000Z | 5.0 Hz, 9001 samples
T1.XYN06.00.BHZ | 2007-10-02T06:30:00.015000Z - 2007-10-02T07:00:00.015000Z | 5.0 Hz, 9001 samples
T1.XYN07.00.BHZ | 2007-10-02T06:30:00.015000Z - 2007-10-02T07:00:00.015000Z | 5.0 Hz, 9001 samples
T1.XYN08.00.BHZ | 2007-10-02T06:30:00.015000Z - 2007-10-02T07:00:00.015000Z | 5.0 Hz, 9001 samples
T1.XYN09.00.BHZ | 2007-10-02T06:30:00.015000Z - 2007-10-02T07:00:00.015000Z | 5.0 Hz, 9001 samples
T1.XYN10.00.BHZ | 2007-10-02T06:30:00.015000Z - 2007-10-02T07:00:00.015000Z | 5.0 Hz, 9001 samples
T1.XYN11.00.BHZ | 2007-10-02T06:30:00.015000Z - 2007-10-02T07:00:00.015000Z | 5.0 Hz, 9001 samples
T1.XYX01.00.BHZ | 2007-10-02T06:30:00.015000Z - 2007-10-02T07:00:00.015000Z | 5.0 Hz, 9001 samples
T1.XYX02.00.BHZ | 2007-10-02T06:30:00.010000Z - 2007-10-02T07:00:00.010000Z | 5.0 Hz, 9001 samples
T1.XYX04.00.BHZ | 2007-10-02T06:30:00.015000Z - 2007-10-02T07:00:00.015000Z | 5.0 Hz, 9001 samples
T1.XYY01.00.BHZ | 2007-10-02T06:30:00.015000Z - 2007-10-02T07:00:00.015000Z | 5.0 Hz, 9001 samples
T1.XYY02.00.BHZ | 2007-10-02T06:30:00.015000Z - 2007-10-02T07:00:00.015000Z | 5.0 Hz, 9001 samples
T1.XYY03.00.BHZ | 2007-10-02T06:30:00.015000Z - 2007-10-02T07:00:00.015000Z | 5.0 Hz, 9001 samples
T1.XYY04.00.BHZ | 2007-10-02T06:30:00.015000Z - 2007-10-02T07:00:00.015000Z | 5.0 Hz, 9001 samples
T1.XYY05.00.BHZ | 2007-10-02T06:30:00.020000Z - 2007-10-02T07:00:00.020000Z | 5.0 Hz, 9001 samples
T1.XYY06.00.BHZ | 2007-10-02T06:30:00.015000Z - 2007-10-02T07:00:00.015000Z | 5.0 Hz, 9001 samples
T1.XYY08.00.BHZ | 2007-10-02T06:30:00.015000Z - 2007-10-02T07:00:00.015000Z | 5.0 Hz, 9001 samples
T1.XYY09.00.BHZ | 2007-10-02T06:30:00.015000Z - 2007-10-02T07:00:00.015000Z | 5.0 Hz, 9001 samples
T1.XYY10.00.BHZ | 2007-10-02T06:30:00.015000Z - 2007-10-02T07:00:00.015000Z | 5.0 Hz, 9001 samples
T1.XYY7A.00.BHZ | 2007-10-02T06:30:00.015000Z - 2007-10-02T07:00:00.015000Z | 5.0 Hz, 9001 samples
T1.XZJ01.00.BHZ | 2007-10-02T06:30:00.015000Z - 2007-10-02T07:00:00.015000Z | 5.0 Hz, 9001 samples
T1.XZJ02.00.BHZ | 2007-10-02T06:30:00.010000Z - 2007-10-02T07:00:00.010000Z | 5.0 Hz, 9001 samples
T1.XZJ04.00.BHZ | 2007-10-02T06:30:00.015000Z - 2007-10-02T07:00:00.015000Z | 5.0 Hz, 9001 samples
T1.XZJ05.00.BHZ | 2007-10-02T06:30:00.010000Z - 2007-10-02T07:00:00.010000Z | 5.0 Hz, 9001 samples
T1.XZJ06.00.BHZ | 2007-10-02T06:30:00.015000Z - 2007-10-02T07:00:00.015000Z | 5.0 Hz, 9001 samples
T1.XZJ07.00.BHZ | 2007-10-02T06:30:00.015000Z - 2007-10-02T07:00:00.015000Z | 5.0 Hz, 9001 samples
T1.XZJ08.00.BHZ | 2007-10-02T06:30:00.015000Z - 2007-10-02T07:00:00.015000Z | 5.0 Hz, 9001 samples
